128,F,2007-03-10,02:00:00,2007-11-14,20:00:00,28.836,94.2355,3.83,DCS3900,-
94,D,2007-03-11,03:00:00,2007-12-06,22:00:00,27.93295,96.8076,5.33,DCS-278,Current_data_highly_suspect_from_October_on_due_to
278,42035,2007-05-18,18:00:00,2008-12-31,00:00:00,28.3539,96,3.37,DACT,-
197,N,2007-11-14,00:00:00,2008-09-27,11:00:00,27.8892,94.03667,3.98,DCS094,-
253,V,2007-11-14,01:00:00,2008-02-10,14:30:00,27.8958,93.6125,4.75,DCS70,-
226,R,2007-11-14,04:30:00,2008-09-24,23:30:00,29.64728,93.63947,3.43,DCS3900,-
129,F,2007-11-14,20:30:00,2008-09-26,03:00:00,28.836,94.2355,3.83,DCS3900,-
49,B,2007-11-15,01:00:00,2008-07-06,00:00:00,28.98283,94.9162,4.23,DCS352,-
270,W,2007-12-05,04:00:00,2007-12-07,18:30:00,28.3539,96,3.37,DCS3900R,
177,K,2007-12-06,00:00:00,2008-06-23,00:00:00,26.21667,96.49917,5.38,DCS3900,Went_adrift_on.
159,J,2007-12-06,03:30:00,2008-07-07,00:00:00,26.18833,97.05067,5.48,DCS3900,-
95,D,2007-12-07,04:30:00,2008-07-08,13:00:00,27.93295,96.8076,5.33,DCS-278,-
271,W,2007-12-07,15:30:00,2008-01-01,03:30:00,28.3539,96,3.37,DCS3900R,Went_adrift_on_01/01/2008.
50,B,2008-07-06,03:00:00,2008-09-24,15:00:00,28.98283,94.9162,4.23,DCS352,-
254,V,2008-07-06,17:00:00,2008-09-27,15:30:00,27.8958,93.6125,4.75,DCS70,-
160,J,2008-07-07,18:30:00,2008-10-10,11:00:00,26.18833,97.05067,5.48,DCS3900,-
178,K,2008-07-07,23:00:00,2008-10-10,17:00:00,26.21667,96.49917,5.38,DCS3900,-
96,D,2008-07-08,13:30:00,2008-10-09,18:30:00,27.93295,96.8076,5.33,DCS-278,-
272,W,2008-07-10,00:30:00,2008-10-05,18:00:00,28.3539,96,3.37,DCS3900R,Went_adrift_on_?._Recovered_on_Matagorda_Island
227,R,2008-09-25,06:30:00,2009-06-19,04:30:00,29.64728,93.63947,3.43,DCS3900,-
51,B,2008-09-25,16:30:00,2009-06-19,00:00:00,28.98283,94.9162,4.23,DCS352,-
130,F,2008-09-26,15:00:00,2009-05-26,00:00:00,28.836,94.2355,3.83,DCS3900,Adrift_from_3/14/08_to_5/26/08
198,N,2008-09-28,00:00:00,2009-08-12,15:00:00,27.8892,94.03667,3.98,DCS094,-
255,V,2008-09-28,12:30:00,2009-03-04,12:00:00,27.8958,93.6125,4.75,DCS70,Went_adrift_on_02/18/2009.
273,W,2008-10-09,14:30:00,2008-11-20,05:30:00,28.3539,96,3.37,DCS3900R,Went_adrift_on_?._Recovered_on_San_Jose_Island
97,D,2008-10-09,19:30:00,2009-01-02,00:00:00,27.93295,96.8076,5.33,DCS-278,-
161,J,2008-10-10,13:00:00,2009-01-24,04:30:00,26.18833,97.05067,5.48,DCS3900,-
